,state,city_or_county,address,latitude,longitude
130123,Illinois,Chicago,4500 block of South Talman Avenue,41.8118,-87.691
130124,Illinois,Chicago,2800 block of West 84th Place,41.7404,-87.6926
130126,Illinois,Evanston,1600 block of Monroe Street,42.0306,-87.6951
130130,Illinois,Chicago,8900 block of S Brandon,41.7332,-87.5473
130147,Illinois,Chicago,6700 block of South Artesian,41.772,-87.6847
130148,Illinois,Chicago (Englewood),200 block of West Garfield,41.7947,-87.6319
130152,Illinois,Chicago (Roseland),11300 block of South Normal,41.6888,-87.635
130154,Illinois,Chicago,300 block of North Central,41.9112,-87.6277
130171,Illinois,Champaign,1500 block of Holly Hill Drive,40.1306,-88.2699
130183,Illinois,Chicago,1700 block of South Wolcott,41.8583,-87.6738
130185,Illinois,Chicago,0 block of North Latrobe,41.8804,-87.7563
130212,Illinois,Chicago,5100 block of North Simonds Drive,41.9679,-87.6444
130215,Illinois,Chicago (Englewood),5600 block of South Bishop,41.6966,-87.6575
130228,Illinois,Chicago,2400 block of South St. Louis,41.8479,-87.7127
130247,Illinois,Chicago,3000 block of West Jackson,41.8777,-87.7013
130267,Illinois,Chicago,6700 block of South Jeffery Ave,41.7732,-87.5769
130276,Illinois,Rockford,4403 Center Terrace,42.2535,-89.0317
130339,Illinois,Chicago,3600 block of North Recreation Drive,41.9519,-87.6411
130342,Illinois,Chicago,0 block of West 121st Street,41.6745,-87.6226
130344,Illinois,Chicago,3600 block of South Indiana,41.8296,-87.6217
130351,Illinois,Rantoul,1325 Sunset Drive,40.3091,-88.1399
130384,Illinois,Peoria,500 block of East Melbourne Avenue,40.7237,-89.5886
130385,Illinois,Round Lake (Round Lake Park),,42.3568,-88.0985
130395,Illinois,Chicago,1600 block of West Maypole,41.8843,-87.667
130398,Illinois,Chicago,8800 block of South Princeton,41.7343,-87.6321
130409,Illinois,Chicago,5200 block of South Sangamon,41.7996,-87.6493
130414,Illinois,Rockford,900 block of N. Central Avenue,42.2854,-89.1161
130429,Illinois,Chicago Heights,600 block of Andover Street,41.4978,-87.6712
130474,Illinois,Chicago (Chicago Lawn),6300 block of South Artesian,41.7792,-87.6849
130496,Illinois,Chicago,2300 block of South Sacramento,41.8499,-87.7006
130501,Illinois,Chicago,100 block of North Laporte,41.8831,-87.749
130502,Illinois,Chicago,2700 block of West Wilcox,41.8795,-87.6942
130503,Illinois,Chicago (Englewood),1100 block of West 72nd Street,41.7633,-87.6516
130506,Illinois,Chicago,8200 block of South Woodlawn,41.7459,-87.5954
130528,Illinois,Urbana,700 block of East Oregon,40.1077,-88.2002
130552,Illinois,Chicago,1400 block of South Lynn White Drive,41.8781,-87.6298
130554,Illinois,Chicago,9000 block of South Marshfield,41.7301,-87.6645
130556,Illinois,Champaign,McKinley Avenue and Francis Drive,40.131,-88.2627
130567,Illinois,Chicago,3000 block of West Walnut Street,41.8857,-87.7015
130601,Illinois,Chicago,1800 block of South Springfield Avenue,41.857,-87.7226
130610,Illinois,Chicago,600 block of West 43rd Place,41.8153,-87.641
130621,Illinois,Chicago (Englewood),6500 block of South Ross Avenue,41.7764,-87.6301
130622,Illinois,Chicago (Englewood),5500 block of South Shields,41.7941,-87.6342
130634,Illinois,Chicago,5000 block of South Western,41.8029,-87.6846
130635,Illinois,Chicago (Englewood),7500 block of South Union,41.7578,-87.6421
130636,Illinois,Chicago,300 block of North Pine,41.8859,-87.7637
130637,Illinois,Chicago (Englewood),5600 block of South May,41.7922,-87.654
130638,Illinois,Chicago,4500 block of West Gladys,41.876,-87.7378
130647,Illinois,Chicago,5600 block of West Division,41.9023,-87.7658
130649,Illinois,Chicago,3800 block of South Rhodes,41.8257,-87.6144
130650,Illinois,Chicago (Englewood),5700 block of South Bishop,41.6966,-87.6575
130664,Illinois,Chicago,3200 block of West Congress,41.8749,-87.706
130683,Illinois,Chicago,3000 block of West Walnut,41.8857,-87.7015
130702,Illinois,Peoria,700 block of Voris Street,40.7042,-89.5804
130705,Illinois,Springfield,2300 block of East Cornell Avenue,39.7771,-89.6242
130729,Illinois,Chicago,3400 block of West Huron,41.8937,-87.7114
130732,Illinois,Chicago,400 block of East 62nd Street,41.7821,-87.6157
130733,Illinois,Chicago (Chicago Lawn),6700 block of South Artesian,41.772,-87.6847
130734,Illinois,Chicago,1900 block of South Saint Louis Avenue,41.8552,-87.7125
130735,Illinois,Peoria,1400 block of South Arago Street,40.673,-89.6301
130747,Illinois,Bloomington,Olive Street and Euclid Avenue,40.4762,-89.0161
130760,Illinois,Rockford,5622 35th St.,42.2006,-89.0332
130781,Illinois,Chicago,1100 block of North Leclaire,41.9006,-87.7536
130786,Illinois,Chicago (Englewood),6900 block of South Throop Street,41.7684,-87.6569
130787,Illinois,Chicago,4300 block of West Wilcox,41.879,-87.7331
130788,Illinois,Chicago,4400 block of West Altgeld,41.9266,-87.7369
130791,Illinois,Chicago,4800 block of South Laflin Street,41.8067,-87.6628
130795,Illinois,Chicago,2300 block of South Whipple Street,41.8498,-87.7019
130806,Illinois,Chicago,5600 block of South Wabash Avenue,41.7928,-87.6241
130826,Illinois,Chicago,4300 block of West Jackson Boulevard,41.8772,-87.733
130832,Illinois,Chicago,4900 block of West Huron,41.8934,-87.7484
130833,Illinois,Elgin,500 block of Columbia Avenue,42.0504,-88.2706
130835,Illinois,Peoria,800 block of Northeast Madison Avenue,40.699,-89.5827
130856,Illinois,Dolton,100 block of Blouin Street,41.6081,-87.5906
130873,Illinois,Chicago,10200 block of South Normal Avenue,41.7087,-87.6359
130877,Illinois,Harvey,14800 block of Turlington Avenue,,
130890,Illinois,Joliet,100 block of Bowen Place,41.5141,-88.0787
130891,Illinois,Chicago (Englewood),5500 block of South Throop,41.7937,-87.6573
130892,Illinois,Chicago,7400 block of South Clyde,41.7606,-87.574
130898,Illinois,Rockford,800 block of Lapp Court,42.2827,-89.0982
130914,Illinois,Peoria,2100 block of Proctor Street,40.6786,-89.6261
130924,Illinois,Chicago,600 block of North Ashland Avenue,41.8924,-87.6673
130973,Illinois,Chicago,4300 block of South Marshfield Avenue,41.8158,-87.6664
130974,Illinois,Chicago,102nd and Morgan,41.7087,-87.6477
130987,Illinois,Chicago,5400 block of West Haddon,41.9015,-87.7611
130988,Illinois,Chicago,6200 block of Cottage Grove,41.7815,-87.6063
130991,Illinois,Chicago,1600 block of South Drake,41.859,-87.714
131000,Illinois,Rockford,1200 block of Seventh Street,42.2552,-89.0809
131023,Illinois,Rockford,700 block of North First Street,42.2756,-89.0815
131034,Illinois,Chicago,5100 block of South Calumet Avenue,41.8021,-87.6178
131035,Illinois,Chicago,3900 block of West Ferdinand Street,41.8899,-87.7235
131036,Illinois,Chicago,300 block of North Pine Avenue,41.8859,-87.7637
131039,Illinois,Chicago,3500 block of West Huron Street,41.8939,-87.714
131047,Illinois,Saint Clair (county),,38.5933,-89.9147
131056,Illinois,Chicago,4820 block of West Walton,41.898,-87.7469
131069,Illinois,Chicago (Englewood),1500 block of West 59th Street,41.7868,-87.662
131098,Illinois,Chicago,4300 block of South Archer Avenue,41.8153,-87.7026
131158,Illinois,Chicago (Englewood),5600 block of South Peoria Street,41.7923,-87.6479
131161,Illinois,Chicago,2700 block of West Monroe Street,41.8803,-87.6941
131162,Illinois,Chicago,1100 block of West Leland Avenue,41.9661,-87.7519
131165,Illinois,Chicago,6300 block of South Eberhart Avenue,41.7803,-87.6132
131166,Illinois,Chicago,7800 block of East End Avenue,41.8025,-87.5854
131169,Illinois,Springfield,2731 Farmers Market Road,39.8388,-89.5943
131171,Illinois,Palatine,500 block of N. Quentin Road,42.1199,-88.0632
131172,Illinois,Chicago,8200 block of South Sangamon Street,41.745,-87.6479
131187,Illinois,Quincy,7th and Chestnut,39.9431,-91.4048
131190,Illinois,Riverdale,700 block of East 131st Street,41.6574,-87.6049
131224,Illinois,Rockford,Bildahl Street,42.2303,-89.0759
131233,Illinois,Peoria,2200 block of West Lincoln Avenue,40.6811,-89.6279
131235,Illinois,Chicago,East 79th Street and South Escanaba Avenue,41.7519,-87.554
131236,Illinois,Wauconda,3000 block of Arthur Court,42.2589,-88.1392
131248,Illinois,Peoria,North Western Avenue,40.6941,-89.6229
131249,Illinois,Franklin (county),,37.8939,-88.9182
131250,Illinois,Chicago,7600 block of South Eggleston Avenue,41.7561,-87.636
131253,Illinois,Chicago,0 block of South Springfield,41.8807,-87.7232
131259,Illinois,Peoria,1300 block of South Easton Avenue,40.674,-89.624
131262,Illinois,Chicago,1400 block of East 54th,41.7982,-87.5916
131268,Illinois,Chicago,3400 block of North Lowell,41.9426,-87.7359
131270,Illinois,Chicago,3200 block of North Lake Shore Drive,41.9407,-87.6399
131271,Illinois,Chicago,4800 block of West Monroe,41.8795,-87.7453
131272,Illinois,Chicago,4200 block of West Gladys,41.8764,-87.7306
131288,Illinois,Chicago,7300 block of South Champlain Avenue,41.762,-87.6094
131293,Illinois,Chicago,1324 S Loomis St,41.8647,-87.6616
131300,Illinois,Chicago,1100 block of North Rockwell Street,41.9012,-87.6919
131304,Illinois,Chicago,87th Street and Sangamon Street,41.736,-87.6473
131309,Illinois,Peoria,2419 W. Gardens St,40.676,-89.6311
131320,Illinois,Chicago,700 block of South Central Park,41.8724,-87.7158
131322,Illinois,Chicago,200 block of South Lavergne Avenue,41.8785,-87.7494
131331,Illinois,Chicago,2700 block of West Haddon Street,41.902,-87.6944
131333,Illinois,Mattoon,300 S 21st St,39.481,-88.38
131352,Illinois,Chicago (Englewood),6400 block of South Lowe Avenue,41.778,-87.6408
131385,Illinois,Chicago,7900 block of South Racine,41.7505,-87.6538
131406,Illinois,Chicago,2700 block of West Augusta Boulevard,41.8993,-87.6943
131414,Illinois,Chicago,5800 block of South Wabash,41.7892,-87.624
131415,Illinois,Chicago,600 block of South Lake Shore Drive,41.8746,-87.6173
131423,Illinois,Chicago (Englewood),6700 block of South Green,41.7723,-87.646
131424,Illinois,Rockford,7200 Harrison Ave,42.2456,-88.9767
131430,Illinois,Chicago,6100 block of South Kimbark Avenue,41.784,-87.5952
131479,Illinois,Rockford,3100 block of Mulberry Street,42.2781,-89.1333
131485,Illinois,Chicago,900 block of East 45th Street,41.8132,-87.604
131486,Illinois,Chicago,6000 block of West Addison Street,41.946,-87.7768
131490,Illinois,Chicago,1600 block of South Springfield Avenue,41.8589,-87.7225
131494,Illinois,Chicago,3300 block of West Flournoy Street,41.873,-87.7087
131495,Illinois,Chicago,700 block of South Lawndale Avenue,41.8726,-87.7181
131503,Illinois,Chicago,1700 block of West 46th Street,41.8104,-87.6674
131504,Illinois,Chicago,3500 block of West Douglas Avenue,41.8629,-87.7129
131505,Illinois,Chicago,5400 block of South Albany Avenue,41.7952,-87.7013
131508,Illinois,Rockford,900 block of Sixth Avenue,42.2604,-89.0837
131517,Illinois,Chicago (Englewood),7200 block of South May,41.7631,-87.6532
131518,Illinois,Chicago,North and Washtenaw,41.9102,-87.6945
131522,Illinois,Chicago,Foster Avenue and Kimball Avenue,41.9757,-87.7136
131529,Illinois,Chicago,7300 block of South University,41.7622,-87.5973
131538,Illinois,Chicago,700 block of South Kildare,41.8725,-87.7328
131543,Illinois,Chicago,1200 block of West 48th Street,41.8069,-87.6552
131546,Illinois,Evanston,1700 block of Dodge Avenue,42.0485,-87.6992
131563,Illinois,Chicago (Englewood),1500 block of W 69th Street,41.7688,-87.6617
131565,Illinois,Sterling,211 E. 23rd St,41.8088,-89.696
131600,Illinois,Chicago (Englewood),7000 block of South Halsted Street,41.7669,-87.6448
131648,Illinois,Peoria,2600 block of West Seibold Street,40.6659,-89.6338
131649,Illinois,Peoria,West Garden and South Ligonier,40.6759,-89.6353
131692,Illinois,Chicago,4300 block of South Lake Shore Drive,41.7996,-87.5824
131704,Illinois,Aurora,900 block of Fieldside,41.7396,-88.2463
131712,Illinois,Chicago,3500 block of West Congress Parkway,41.8747,-87.7131
131714,Illinois,Chicago,18th Street and Harding Avenue,41.8571,-87.7236
131716,Illinois,Belleville,600 block of Centreville Ave,38.5085,-89.9944
131724,Illinois,Chicago,4000 block of West Potomac Avenue,41.9044,-87.7263
131726,Illinois,Chicago,700 block of South Independence Boulevard,41.8715,-87.7207
131727,Illinois,Chicago,5000 block of West Madison Street,41.8807,-87.7507
131728,Illinois,Chicago,200 block of South Lockwood Avenue,41.8782,-87.7578
131729,Illinois,Chicago,300 block of East 87th Street,41.7367,-87.6175
131820,Illinois,Rockford,Alpine Road and State Street,42.2641,-89.029
131829,Illinois,Chicago,200 block of South Lotus Avenue,41.8783,-87.7618
131836,Illinois,Springfield,3400 block of Lightfoot Lane,39.8471,-89.6631
131857,Illinois,Chicago,600 block of South Independence Boulevard,41.8734,-87.7208
131875,Illinois,Rockford,4600 block of Manheim Road,,
131878,Illinois,Chicago,7100 block of South Eberhart,41.7657,-87.6128
131893,Illinois,Chicago,3400 block of South Artesian Avenue,41.8768,-87.6879
131897,Illinois,Chicago,700 block of East 91st Street,41.7293,-87.607
131899,Illinois,Park Forest,385 Sauk Trail,41.4837,-87.6996
131906,Illinois,Chicago,2300 block of South Albany Avenue,41.8498,-87.7031
131908,Illinois,Chicago,8800 block of South Ada Street,41.7339,-87.6572
131909,Illinois,Chicago,8200 block of South Ashland Avenue,41.7448,-87.6637
131925,Illinois,Chicago (Englewood),7100 block of South Vincennes Avenue,41.7653,-87.6281
131928,Illinois,Peoria,1400 block of West Butler Street,40.6838,-89.6148
131931,Illinois,Chicago,3100 block of West Warren,41.8819,-87.7038
131938,Illinois,Chicago,600 block of South Saint Louis Avenue,41.8736,-87.7132
131996,Illinois,Streator,104 E Livingston Rd,41.0981,-88.8304
132001,Illinois,Chicago,4400 block of West Wilcox Street,41.8788,-87.7354
132002,Illinois,Chicago,0 block of South Kilbourn Avenue,41.6819,-87.7312
132004,Illinois,Chicago (Chicago Lawn),2400 block of West 68th Street,41.7702,-87.6835
132013,Illinois,Chicago,700 block of South Karlov Avenue,41.8723,-87.7279
132025,Illinois,Belleville,5 W. Pheasantwood Drive,38.5482,-90.0074
132068,Illinois,Chicago,400 block of East 37th Street,41.8276,-87.6307
132135,Illinois,Chicago,7900 block of South Essex Avenue,41.7518,-87.5638
132169,Illinois,Chicago,7700 block of South Sangamon,41.7541,-87.648
132179,Illinois,Chicago,4800 block of South Racine Avenue,41.8068,-87.6555
132180,Illinois,Chicago,2400 block of West Washington Boulevard,41.883,-87.6865
132191,Illinois,Chicago,5000 block of South Elizabeth,,
132193,Illinois,Chicago,9100 block of South Emerald,41.7286,-87.6425
132194,Illinois,Chicago,4900 block of West Kamerling,41.9053,-87.7486
132197,Illinois,Chicago,2600 block of West Potomac,41.9049,-87.6922
132208,Illinois,Peoria,100 block of South Steubenville Street,40.6886,-89.6131
132222,Illinois,Chicago,1000 block of North Harding,41.8991,-87.7253
132233,Illinois,Chicago (Englewood),6400 block of South Damen Avenue,41.7774,-87.6742
132244,Illinois,Chicago (Englewood),6500 block of South Laflin,41.7757,-87.662
132245,Illinois,Chicago,100 block of North Laporte,41.8831,-87.749
132311,Illinois,Chicago,3000 block of West Fulton Street,41.8868,-87.7015
132312,Illinois,Chicago,3600 block of West Lexington Street,41.872,-87.7158
132314,Illinois,Aurora,4th St and Hinman Ave,41.7484,-88.3055
132322,Illinois,Maryville,,,
132331,Illinois,Oak Park,400 block of S Taylor Ave,41.882,-87.778
132342,Illinois,Chicago,,41.8859,-87.6251
132367,Illinois,Chicago,4700 block of South Monroe,41.8796,-87.743
132377,Illinois,Chicago,5800 block of South Maplewood Avenue,41.7882,-87.6879
132379,Illinois,Chicago,1400 block of W. 114th Place,41.686,-87.6569
132380,Illinois,Chicago,9000 block of South Bishop Street,41.8693,-87.6629
132396,Illinois,Fairfield,401 NW 7th St,38.383,-88.3685
132397,Illinois,Chicago,5300 block of North Kenmore Avenue,41.9783,-87.6568
132398,Illinois,Chicago (Englewood),700 block of West 66th Street,41.7743,-87.6427
132414,Illinois,Chicago,7600 block of South Harvard Avenue,41.7563,-87.6328
132416,Illinois,Chicago,2500 block of West Division Street,41.9033,-87.6897
132418,Illinois,Chicago,8100 block of South Green,41.7468,-87.6455
132420,Illinois,Chicago,700 block of South Spaulding,41.8727,-87.7083
132422,Illinois,Chicago,6800 block of North Ridge,42.0054,-87.6807
132434,Illinois,Chicago,3600 block of West Lexington,41.872,-87.7158
132437,Illinois,Chicago (Chicago Lawn),5900 block of South Albany,41.7863,-87.7009
132458,Illinois,Springfield,1300 block of Clay Street,39.7915,-89.6381
132468,Illinois,Chicago (Chicago Lawn),7000 block of South Kanst Drive,41.768,-87.6961
132484,Illinois,Chicago,3500 block of West Walnut Street,41.8857,-87.7137
132485,Illinois,Chicago,2700 block of West Polk Street,41.8713,-87.6939
132487,Illinois,Chicago,3500 block of West Lexington Street,41.872,-87.7134
132492,Illinois,Chicago (Roseland),10600 block of South Cottage Grove Avenue,41.7019,-87.6078
132521,Illinois,Chicago,1200 block of South Troy Street,41.8664,-87.7044
132569,Illinois,Chicago,7200 block of South Chicago Avenue,42.023,-87.6772
132571,Illinois,Chicago,700 block of North Ridgeway Avenue,41.8937,-87.7201
132572,Illinois,Chicago,900 block of North Massasoit Avenue,41.8968,-87.7694
132594,Illinois,Dolton,1445 E. Sibley Blvd,41.6226,-87.5819
132601,Illinois,Joliet,825 E. Cass St.,41.5281,-88.0604
132607,Illinois,Belleville,530 N. Douglas Avenue,38.5188,-89.9768
132627,Illinois,Chicago (Englewood),1400 block of West 71st Place,41.7643,-87.6591
132629,Illinois,Chicago,400 block of North Western Avenue,41.6926,-87.6812
132639,Illinois,Chicago,8400 block of South Stony Island Avenue,41.742,-87.586
132640,Illinois,Chicago (Roseland),10800 block of South Wentworth Avenue,41.6979,-87.6284
132643,Illinois,Chicago,900 block of North Sacramento Boulevard,41.898,-87.7019
132645,Illinois,Chicago,18th Street and Blue Island Avenue,41.8579,-87.6612
